"","SpawnBio_om","Recruit_0_om","F_om","SPRratio_om","SpawnBio_em","Recruit_0_em","F_em","SPRratio_em","scenario","replicate","A","D","E","F","L","species","year","ID"
"2283",1599850000,154560000,0,0,1701860000,115194000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",83,"A100-D0-E20-F1-L100-ccyz-1"
"2284",1716660000,63472000,0,0,1881550000,118442000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",84,"A100-D0-E20-F1-L100-ccyz-1"
"2285",1850780000,117108000,0,0,2066820000,121346000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",85,"A100-D0-E20-F1-L100-ccyz-1"
"2286",2002190000,125175000,0,0,2252370000,123888000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",86,"A100-D0-E20-F1-L100-ccyz-1"
"2287",2137100000,170647000,0,0,2434160000,126085000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",87,"A100-D0-E20-F1-L100-ccyz-1"
"2288",2281170000,109757000,0,0,2609410000,127974000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",88,"A100-D0-E20-F1-L100-ccyz-1"
"2289",2445610000,129045000,0,0,2776200000,129593000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",89,"A100-D0-E20-F1-L100-ccyz-1"
"2290",2628570000,130523000,0,0,2933320000,130983000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",90,"A100-D0-E20-F1-L100-ccyz-1"
"2291",2798900000,96460100,0,0,3080050000,132175000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",91,"A100-D0-E20-F1-L100-ccyz-1"
"2292",2961220000,177445000,0,0,3216030000,133200000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",92,"A100-D0-E20-F1-L100-ccyz-1"
"2293",3100520000,203992000,0,0,3341240000,134083000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",93,"A100-D0-E20-F1-L100-ccyz-1"
"2294",3223950000,177549000,0,0,3455820000,134844000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",94,"A100-D0-E20-F1-L100-ccyz-1"
"2295",3379370000,243201000,0,0,3560140000,135501000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",95,"A100-D0-E20-F1-L100-ccyz-1"
"2296",3567090000,177814000,0,0,3654630000,136069000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",96,"A100-D0-E20-F1-L100-ccyz-1"
"2297",3787490000,81326400,0,0,3739860000,136561000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",97,"A100-D0-E20-F1-L100-ccyz-1"
"2298",4041160000,88424600,0,0,3816490000,136987000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",98,"A100-D0-E20-F1-L100-ccyz-1"
"2299",4252220000,70478400,0,0,3885100000,137356000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",99,"A100-D0-E20-F1-L100-ccyz-1"
"2300",4369910000,89242200,0,1.11022e-16,3946370000,137677000,0,0,"A100-D0-E20-F1-L100-ccyz",1,"A100","D0","E20","F1","L100","ccyz",100,"A100-D0-E20-F1-L100-ccyz-1"
"2301",4084180000,85261600,0,0,4176530000,139210000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",1,"A100-D0-E20-F1-L100-ccyz-2"
"2302",4084160000,119868000,0,0,4176530000,139727000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",2,"A100-D0-E20-F1-L100-ccyz-2"
"2303",4069920000,224632000,0,0,4177950000,140570000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",3,"A100-D0-E20-F1-L100-ccyz-2"
"2304",4030810000,91608800,0,0,4183150000,138621000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",4,"A100-D0-E20-F1-L100-ccyz-2"
"2305",4019270000,109941000,0,0,4192100000,140415000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",5,"A100-D0-E20-F1-L100-ccyz-2"
"2306",4045470000,125073000,0,0,4203870000,139341000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",6,"A100-D0-E20-F1-L100-ccyz-2"
"2307",4047290000,161398000,0,0,4216960000,136512000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",7,"A100-D0-E20-F1-L100-ccyz-2"
"2308",4038780000,119140000,0,0,4230980000,140012000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",8,"A100-D0-E20-F1-L100-ccyz-2"
"2309",4035730000,261331000,0,0,4243710000,134434000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",9,"A100-D0-E20-F1-L100-ccyz-2"
"2310",4043520000,139786000,0,0,4254360000,183689000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",10,"A100-D0-E20-F1-L100-ccyz-2"
"2311",4084700000,148488000,0,0,4262930000,127732000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",11,"A100-D0-E20-F1-L100-ccyz-2"
"2312",4187730000,188115000,0,0,4281140000,123863000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",12,"A100-D0-E20-F1-L100-ccyz-2"
"2313",4284850000,117452000,0,0,4316180000,190890000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",13,"A100-D0-E20-F1-L100-ccyz-2"
"2314",4386130000,81446100,0,0,4336320000,128669000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",14,"A100-D0-E20-F1-L100-ccyz-2"
"2315",4480090000,222126000,0,0,4359180000,151726000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",15,"A100-D0-E20-F1-L100-ccyz-2"
"2316",4517900000,58505500,0,0,4397760000,106894000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",16,"A100-D0-E20-F1-L100-ccyz-2"
"2317",4529370000,144171000,0,0,4425610000,135661000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",17,"A100-D0-E20-F1-L100-ccyz-2"
"2318",4538290000,130349000,0,0,4441620000,135685000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",18,"A100-D0-E20-F1-L100-ccyz-2"
"2319",4495930000,185342000,0,0,4431330000,215598000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",19,"A100-D0-E20-F1-L100-ccyz-2"
"2320",4.451e+09,161481000,0,0,4412740000,108352000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",20,"A100-D0-E20-F1-L100-ccyz-2"
"2321",4416660000,296377000,0,0,4412340000,194196000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",21,"A100-D0-E20-F1-L100-ccyz-2"
"2322",4416840000,96465900,0,0,4439990000,106392000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",22,"A100-D0-E20-F1-L100-ccyz-2"
"2323",4478480000,215014000,0,0,4464690000,202225000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",23,"A100-D0-E20-F1-L100-ccyz-2"
"2324",4597950000,303461000,0,0,4501750000,312229000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",24,"A100-D0-E20-F1-L100-ccyz-2"
"2325",4699370000,155724000,0,0,4529760000,113936000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",25,"A100-D0-E20-F1-L100-ccyz-2"
"2326",4859360000,51065500,0.121067,0.579005,4628150000,76094400,0.127732,0.597698,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",26,"A100-D0-E20-F1-L100-ccyz-2"
"2327",4490870000,118904000,0.121067,0.579005,4215840000,106234000,0.129973,0.602912,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",27,"A100-D0-E20-F1-L100-ccyz-2"
"2328",4094750000,95984000,0.121067,0.579005,3787630000,143532000,0.131463,0.606323,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",28,"A100-D0-E20-F1-L100-ccyz-2"
"2329",3669910000,153863000,0.121067,0.579005,3359420000,226008000,0.1328,0.609348,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",29,"A100-D0-E20-F1-L100-ccyz-2"
"2330",3266730000,140499000,0.121067,0.579005,2973500000,147550000,0.132399,0.608446,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",30,"A100-D0-E20-F1-L100-ccyz-2"
"2331",2908940000,160964000,0.121067,0.579005,2683370000,123560000,0.128953,0.600551,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",31,"A100-D0-E20-F1-L100-ccyz-2"
"2332",2627480000,139555000,0.121067,0.579005,2498710000,111752000,0.125136,0.591533,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",32,"A100-D0-E20-F1-L100-ccyz-2"
"2333",2416090000,178377000,0.121067,0.579005,2356970000,216238000,0.123063,0.586512,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",33,"A100-D0-E20-F1-L100-ccyz-2"
"2334",2266580000,110941000,0.121067,0.579005,2231880000,87233300,0.122764,0.58578,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",34,"A100-D0-E20-F1-L100-ccyz-2"
"2335",2166670000,80873200,0.121067,0.579005,2141250000,71986500,0.121583,0.58287,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",35,"A100-D0-E20-F1-L100-ccyz-2"
"2336",2099630000,79778800,0.121067,0.579005,2088050000,104317000,0.12172,0.583208,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",36,"A100-D0-E20-F1-L100-ccyz-2"
"2337",2016470000,50924800,0.121067,0.579005,1999240000,56404500,0.12229,0.584616,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",37,"A100-D0-E20-F1-L100-ccyz-2"
"2338",1909420000,61933700,0.121067,0.579005,1890120000,63697900,0.121793,0.58339,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",38,"A100-D0-E20-F1-L100-ccyz-2"
"2339",1779970000,73213600,0.121067,0.579005,1772780000,82228300,0.120987,0.581391,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",39,"A100-D0-E20-F1-L100-ccyz-2"
"2340",1632870000,84549600,0.121067,0.579005,1638770000,87745600,0.119989,0.578897,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",40,"A100-D0-E20-F1-L100-ccyz-2"
"2341",1491460000,81441400,0.121067,0.579005,1511230000,76729200,0.118585,0.57535,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",41,"A100-D0-E20-F1-L100-ccyz-2"
"2342",1372270000,43002700,0.121067,0.579005,1407090000,51350000,0.117211,0.571837,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",42,"A100-D0-E20-F1-L100-ccyz-2"
"2343",1281030000,55616900,0.121067,0.579005,1326100000,64451000,0.116422,0.569801,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",43,"A100-D0-E20-F1-L100-ccyz-2"
"2344",1201980000,169022000,0.121067,0.579005,1253500000,163477000,0.115392,0.567121,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",44,"A100-D0-E20-F1-L100-ccyz-2"
"2345",1121670000,133313000,0.121067,0.579005,1182580000,144075000,0.113967,0.563374,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",45,"A100-D0-E20-F1-L100-ccyz-2"
"2346",1082610000,211984000,0.121067,0.579005,1150390000,203706000,0.113483,0.56209,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",46,"A100-D0-E20-F1-L100-ccyz-2"
"2347",1113250000,99140800,0.121067,0.579005,1185360000,90579300,0.113188,0.561304,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",47,"A100-D0-E20-F1-L100-ccyz-2"
"2348",1199090000,91238300,0.121067,0.579005,1275250000,83860500,0.11384,0.563038,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",48,"A100-D0-E20-F1-L100-ccyz-2"
"2349",1318290000,88393100,0.121067,0.579005,1390980000,96930300,0.115102,0.566363,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",49,"A100-D0-E20-F1-L100-ccyz-2"
"2350",1397850000,59838400,0.121067,0.579005,1460570000,60314100,0.116296,0.569474,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",50,"A100-D0-E20-F1-L100-ccyz-2"
"2351",1436330000,62643400,0.121067,0.579005,1.489e+09,80786700,0.116791,0.570753,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",51,"A100-D0-E20-F1-L100-ccyz-2"
"2352",1430890000,194530000,0.121067,0.579005,1479580000,189364000,0.117005,0.571307,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",52,"A100-D0-E20-F1-L100-ccyz-2"
"2353",1384340000,92373800,0.121067,0.579005,1435240000,92817500,0.116068,0.568882,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",53,"A100-D0-E20-F1-L100-ccyz-2"
"2354",1354880000,155594000,0.121067,0.579005,1413550000,133405000,0.115535,0.567493,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",54,"A100-D0-E20-F1-L100-ccyz-2"
"2355",1370120000,72461700,0.121067,0.579005,1432870000,74327200,0.115519,0.567453,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",55,"A100-D0-E20-F1-L100-ccyz-2"
"2356",1392810000,42124800,0.121067,0.579005,1450980000,46562500,0.116669,0.570438,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",56,"A100-D0-E20-F1-L100-ccyz-2"
"2357",1422530000,69867400,0.121067,0.579005,1466120000,84005900,0.117804,0.573358,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",57,"A100-D0-E20-F1-L100-ccyz-2"
"2358",1407050000,128458000,0.121067,0.579005,1440660000,154780000,0.118344,0.574735,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",58,"A100-D0-E20-F1-L100-ccyz-2"
"2359",1353970000,160027000,0.121067,0.579005,1385480000,146695000,0.117752,0.573224,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",59,"A100-D0-E20-F1-L100-ccyz-2"
"2360",1306450000,206016000,0.121067,0.579005,1350830000,200477000,0.115665,0.567834,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",60,"A100-D0-E20-F1-L100-ccyz-2"
"2361",1303110000,57578900,0.121067,0.579005,1366600000,58615600,0.114842,0.565681,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",61,"A100-D0-E20-F1-L100-ccyz-2"
"2362",1361720000,186448000,0.121067,0.579005,1431060000,165493000,0.114946,0.565952,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",62,"A100-D0-E20-F1-L100-ccyz-2"
"2363",1437500000,87903600,0.121067,0.579005,1508860000,93536600,0.115336,0.566974,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",63,"A100-D0-E20-F1-L100-ccyz-2"
"2364",1491680000,102392000,0.121067,0.579005,1555600000,107597000,0.116578,0.570205,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",64,"A100-D0-E20-F1-L100-ccyz-2"
"2365",1550910000,122785000,0.121067,0.579005,1599500000,122249000,0.117637,0.572931,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",65,"A100-D0-E20-F1-L100-ccyz-2"
"2366",1568900000,76912200,0.121067,0.579005,1608670000,71051900,0.11806,0.574013,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",66,"A100-D0-E20-F1-L100-ccyz-2"
"2367",1569910000,43315300,0.121067,0.579005,1604900000,37229500,0.118345,0.57474,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",67,"A100-D0-E20-F1-L100-ccyz-2"
"2368",1554390000,67394800,0.121067,0.579005,1584670000,67109100,0.11885,0.576021,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",68,"A100-D0-E20-F1-L100-ccyz-2"
"2369",1499830000,92715400,0.121067,0.579005,1522490000,84293700,0.119529,0.577739,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",69,"A100-D0-E20-F1-L100-ccyz-2"
"2370",1414710000,67676100,0.121067,0.579005,1428150000,76369100,0.120111,0.579202,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",70,"A100-D0-E20-F1-L100-ccyz-2"
"2371",1332150000,61035600,0.121067,0.579005,1335600000,68082900,0.121111,0.581698,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",71,"A100-D0-E20-F1-L100-ccyz-2"
"2372",1.262e+09,95334700,0.121067,0.579005,1256730000,83892400,0.121481,0.582618,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",72,"A100-D0-E20-F1-L100-ccyz-2"
"2373",1193860000,87492100,0.121067,0.579005,1189070000,101625000,0.121159,0.581818,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",73,"A100-D0-E20-F1-L100-ccyz-2"
"2374",1138840000,105790000,0.121067,0.579005,1135270000,105575000,0.121407,0.582433,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",74,"A100-D0-E20-F1-L100-ccyz-2"
"2375",1108330000,91292300,0.121067,0.579005,1105130000,71185800,0.120691,0.580652,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",75,"A100-D0-E20-F1-L100-ccyz-2"
"2376",1098490000,63174100,0.121067,0.579005,1102570000,63479900,0.120052,0.579053,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",76,"A100-D0-E20-F1-L100-ccyz-2"
"2377",1106880000,136131000,0.121067,0.579005,1110780000,116066000,0.121026,0.581488,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",77,"A100-D0-E20-F1-L100-ccyz-2"
"2378",1111470000,134347000,0.121067,0.579005,1105540000,103944000,0.122074,0.584084,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",78,"A100-D0-E20-F1-L100-ccyz-2"
"2379",1121010000,149692000,0.121067,0.579005,1100630000,202334000,0.124306,0.589533,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",79,"A100-D0-E20-F1-L100-ccyz-2"
"2380",1163890000,60010000,0.121067,0.579005,1113650000,99006400,0.128209,0.598816,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",80,"A100-D0-E20-F1-L100-ccyz-2"
"2381",1231550000,123233000,0,0,1159540000,99543100,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",81,"A100-D0-E20-F1-L100-ccyz-2"
"2382",1455210000,54613900,0,0,1407640000,106269000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",82,"A100-D0-E20-F1-L100-ccyz-2"
"2383",1665400000,71715800,0,0,1656600000,111564000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",83,"A100-D0-E20-F1-L100-ccyz-2"
"2384",1862380000,56587000,0,0,1895300000,115667000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",84,"A100-D0-E20-F1-L100-ccyz-2"
"2385",2010450000,39032700,0,0,2115720000,118828000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",85,"A100-D0-E20-F1-L100-ccyz-2"
"2386",2115480000,170656000,0,0,2315750000,121289000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",86,"A100-D0-E20-F1-L100-ccyz-2"
"2387",2169300000,94864300,0,0,2496820000,123247000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",87,"A100-D0-E20-F1-L100-ccyz-2"
"2388",2212680000,94770800,0,0,2661310000,124840000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",88,"A100-D0-E20-F1-L100-ccyz-2"
"2389",2293470000,91687300,0,0,2811470000,126163000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",89,"A100-D0-E20-F1-L100-ccyz-2"
"2390",2374490000,123372000,0,0,2948970000,127276000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",90,"A100-D0-E20-F1-L100-ccyz-2"
"2391",2454570000,213689000,0,0,3074990000,128225000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",91,"A100-D0-E20-F1-L100-ccyz-2"
"2392",2536720000,254191000,0,0,3190380000,129039000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",92,"A100-D0-E20-F1-L100-ccyz-2"
"2393",2659840000,88199700,0,0,3295760000,129741000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",93,"A100-D0-E20-F1-L100-ccyz-2"
"2394",2872750000,64028400,0,0,3391680000,130348000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",94,"A100-D0-E20-F1-L100-ccyz-2"
"2395",3129560000,56311900,0,0,3478640000,130874000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",95,"A100-D0-E20-F1-L100-ccyz-2"
"2396",3325470000,60677800,0,0,3557180000,131330000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",96,"A100-D0-E20-F1-L100-ccyz-2"
"2397",3437830000,215118000,0,0,3627870000,131727000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",97,"A100-D0-E20-F1-L100-ccyz-2"
"2398",3464030000,138595000,0,0,3691270000,132071000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",98,"A100-D0-E20-F1-L100-ccyz-2"
"2399",3466350000,89313900,0,0,3747950000,132371000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",99,"A100-D0-E20-F1-L100-ccyz-2"
"2400",3510980000,88037800,0,1.11022e-16,3798470000,132632000,0,0,"A100-D0-E20-F1-L100-ccyz",2,"A100","D0","E20","F1","L100","ccyz",100,"A100-D0-E20-F1-L100-ccyz-2"
"2401",4084180000,95002900,0,0,4547970000,142496000,0,0,"A100-D0-E20-F1-L100-cdy",1,"A100","D0","E20","F1","L100","cdy",1,"A100-D0-E20-F1-L100-cdy-1"
"2402",4084160000,114757000,0,0,4547970000,152425000,0,0,"A100-D0-E20-F1-L100-cdy",1,"A100","D0","E20","F1","L100","cdy",2,"A100-D0-E20-F1-L100-cdy-1"
"2403",4072870000,88571300,0,0,4547800000,171029000,0,0,"A100-D0-E20-F1-L100-cdy",1,"A100","D0","E20","F1","L100","cdy",3,"A100-D0-E20-F1-L100-cdy-1"
"2404",4039490000,180453000,0,0,4550200000,143639000,0,0,"A100-D0-E20-F1-L100-cdy",1,"A100","D0","E20","F1","L100","cdy",4,"A100-D0-E20-F1-L100-cdy-1"
"2405",3989170000,165947000,0,0,4565550000,137297000,0,0,"A100-D0-E20-F1-L100-cdy",1,"A100","D0","E20","F1","L100","cdy",5,"A100-D0-E20-F1-L100-cdy-1"
"2406",3941250000,106761000,0,0,4593370000,136491000,0,0,"A100-D0-E20-F1-L100-cdy",1,"A100","D0","E20","F1","L100","cdy",6,"A100-D0-E20-F1-L100-cdy-1"
"2407",3939920000,134816000,0,0,4615330000,143990000,0,0,"A100-D0-E20-F1-L100-cdy",1,"A100","D0","E20","F1","L100","cdy",7,"A100-D0-E20-F1-L100-cdy-1"
"2408",3957530000,165359000,0,0,4626470000,134974000,0,0,"A100-D0-E20-F1-L100-cdy",1,"A100","D0","E20","F1","L100","cdy",8,"A100-D0-E20-F1-L100-cdy-1"
"2409",3970770000,173135000,0,0,4627960000,138878000,0,0,"A100-D0-E20-F1-L100-cdy",1,"A100","D0","E20","F1","L100","cdy",9,"A100-D0-E20-F1-L100-cdy-1"
"2410",3998260000,130650000,0,0,4622140000,135461000,0,0,"A100-D0-E20-F1-L100-cdy",1,"A100","D0","E20","F1","L100","cdy",10,"A100-D0-E20-F1-L100-cdy-1"
"2411",4051750000,213272000,0,0,4607880000,146529000,0,0,"A100-D0-E20-F1-L100-cdy",1,"A100","D0","E20","F1","L100","cdy",11,"A100-D0-E20-F1-L100-cdy-1"
"2412",4117550000,184972000,0,0,4588830000,199658000,0,0,"A100-D0-E20-F1-L100-cdy",1,"A100","D0","E20","F1","L100","cdy",12,"A100-D0-E20-F1-L100-cdy-1"
"2413",4195570000,121532000,0,0,4568710000,132571000,0,0,"A100-D0-E20-F1-L100-cdy",1,"A100","D0","E20","F1","L100","cdy",13,"A100-D0-E20-F1-L100-cdy-1"
"2414",4311760000,56853600,0,0,4570890000,119614000,0,0,"A100-D0-E20-F1-L100-cdy",1,"A100","D0","E20","F1","L100","cdy",14,"A100-D0-E20-F1-L100-cdy-1"
