"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","B","D","E","F","species","year","ID"
"2191",1277460000,89356100,0.121067,1299960000,94069800,0.118697,"B0-D100-E1-F0-cod",22,"B0","D100","E1","F0","cod",91,"B0-D100-E1-F0-cod-22"
"2192",1218680000,112070000,0.121067,1245670000,117491000,0.118116,"B0-D100-E1-F0-cod",22,"B0","D100","E1","F0","cod",92,"B0-D100-E1-F0-cod-22"
"2193",1149190000,102529000,0.121067,1180780000,105321000,0.117425,"B0-D100-E1-F0-cod",22,"B0","D100","E1","F0","cod",93,"B0-D100-E1-F0-cod-22"
"2194",1108770000,62836600,0.121067,1146060000,62965000,0.116697,"B0-D100-E1-F0-cod",22,"B0","D100","E1","F0","cod",94,"B0-D100-E1-F0-cod-22"
"2195",1100670000,103540000,0.121067,1144230000,101495000,0.11613,"B0-D100-E1-F0-cod",22,"B0","D100","E1","F0","cod",95,"B0-D100-E1-F0-cod-22"
"2196",1101040000,85900100,0.121067,1149400000,91594400,0.115788,"B0-D100-E1-F0-cod",22,"B0","D100","E1","F0","cod",96,"B0-D100-E1-F0-cod-22"
"2197",1100720000,82858900,0.121067,1150230000,87818700,0.115892,"B0-D100-E1-F0-cod",22,"B0","D100","E1","F0","cod",97,"B0-D100-E1-F0-cod-22"
"2198",1110360000,76988700,0.121067,1159510000,77521900,0.11583,"B0-D100-E1-F0-cod",22,"B0","D100","E1","F0","cod",98,"B0-D100-E1-F0-cod-22"
"2199",1116640000,92714600,0.121067,1167880000,99886600,0.115561,"B0-D100-E1-F0-cod",22,"B0","D100","E1","F0","cod",99,"B0-D100-E1-F0-cod-22"
"2200",1116980000,75918400,0.121067,1170820000,94117300,0.115363,"B0-D100-E1-F0-cod",22,"B0","D100","E1","F0","cod",100,"B0-D100-E1-F0-cod-22"
"2201",4084180000,187040000,0,4183790000,131531000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",1,"B0-D100-E1-F0-cod-23"
"2202",4084220000,267324000,0,4183780000,134874000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",2,"B0-D100-E1-F0-cod-23"
"2203",4100910000,272263000,0,4182410000,154728000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",3,"B0-D100-E1-F0-cod-23"
"2204",4183270000,204371000,0,4178750000,137329000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",4,"B0-D100-E1-F0-cod-23"
"2205",4362900000,98715000,0,4180880000,145318000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",5,"B0-D100-E1-F0-cod-23"
"2206",4604360000,110042000,0,4192480000,128785000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",6,"B0-D100-E1-F0-cod-23"
"2207",4821970000,93770900,0,4206480000,137293000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",7,"B0-D100-E1-F0-cod-23"
"2208",4952550000,88356700,0,4220470000,117586000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",8,"B0-D100-E1-F0-cod-23"
"2209",4994140000,97896300,0,4227710000,150087000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",9,"B0-D100-E1-F0-cod-23"
"2210",4946800000,185675000,0,4226190000,150565000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",10,"B0-D100-E1-F0-cod-23"
"2211",4831670000,154332000,0,4217440000,136202000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",11,"B0-D100-E1-F0-cod-23"
"2212",4702700000,164333000,0,4218990000,131942000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",12,"B0-D100-E1-F0-cod-23"
"2213",4610270000,105794000,0,4226640000,100797000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",13,"B0-D100-E1-F0-cod-23"
"2214",4549310000,109144000,0,4232100000,124617000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",14,"B0-D100-E1-F0-cod-23"
"2215",4507710000,88292600,0,4223080000,100857000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",15,"B0-D100-E1-F0-cod-23"
"2216",4453020000,146428000,0,4192790000,128250000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",16,"B0-D100-E1-F0-cod-23"
"2217",4378540000,116093000,0,4148520000,107912000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",17,"B0-D100-E1-F0-cod-23"
"2218",4292710000,102064000,0,4091530000,99140900,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",18,"B0-D100-E1-F0-cod-23"
"2219",4219160000,117569000,0,4034130000,139860000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",19,"B0-D100-E1-F0-cod-23"
"2220",4141940000,201803000,0,3967510000,186384000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",20,"B0-D100-E1-F0-cod-23"
"2221",4.063e+09,138077000,0,3904300000,117500000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",21,"B0-D100-E1-F0-cod-23"
"2222",4017010000,109807000,0,3880160000,104012000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",22,"B0-D100-E1-F0-cod-23"
"2223",4023520000,76435100,0,3893310000,69548200,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",23,"B0-D100-E1-F0-cod-23"
"2224",4036660000,143510000,0,3901510000,135411000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",24,"B0-D100-E1-F0-cod-23"
"2225",4027910000,158812000,0,3.884e+09,164427000,0,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",25,"B0-D100-E1-F0-cod-23"
"2226",3997980000,135243000,0.121067,3843140000,122937000,0.126457,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",26,"B0-D100-E1-F0-cod-23"
"2227",3537410000,141570000,0.121067,3375350000,136137000,0.12724,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",27,"B0-D100-E1-F0-cod-23"
"2228",3160060000,161843000,0.121067,2995730000,183228000,0.128196,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",28,"B0-D100-E1-F0-cod-23"
"2229",2851890000,125572000,0.121067,2682910000,127955000,0.129123,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",29,"B0-D100-E1-F0-cod-23"
"2230",2614220000,106531000,0.121067,2449920000,105166000,0.129013,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",30,"B0-D100-E1-F0-cod-23"
"2231",2432530000,85327300,0.121067,2285840000,80382300,0.12857,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",31,"B0-D100-E1-F0-cod-23"
"2232",2274070000,82424700,0.121067,2144580000,85578400,0.128155,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",32,"B0-D100-E1-F0-cod-23"
"2233",2121620000,69739800,0.121067,2005300000,69454600,0.128036,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",33,"B0-D100-E1-F0-cod-23"
"2234",1967850000,48211200,0.121067,1861480000,50870800,0.12789,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",34,"B0-D100-E1-F0-cod-23"
"2235",1814730000,136262000,0.121067,1718150000,119536000,0.127832,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",35,"B0-D100-E1-F0-cod-23"
"2236",1658140000,56222700,0.121067,1570620000,80969800,0.127757,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",36,"B0-D100-E1-F0-cod-23"
"2237",1524900000,70190700,0.121067,1442190000,100248000,0.128359,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",37,"B0-D100-E1-F0-cod-23"
"2238",1430890000,79435400,0.121067,1351800000,82946000,0.127501,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",38,"B0-D100-E1-F0-cod-23"
"2239",1339050000,200191000,0.121067,1284560000,137760000,0.124496,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",39,"B0-D100-E1-F0-cod-23"
"2240",1261950000,118061000,0.121067,1242550000,142392000,0.121559,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",40,"B0-D100-E1-F0-cod-23"
"2241",1237370000,111838000,0.121067,1228390000,108685000,0.123116,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",41,"B0-D100-E1-F0-cod-23"
"2242",1279310000,130175000,0.121067,1253550000,117696000,0.123704,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",42,"B0-D100-E1-F0-cod-23"
"2243",1327090000,54738800,0.121067,1295890000,55083700,0.124319,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",43,"B0-D100-E1-F0-cod-23"
"2244",1376250000,45453500,0.121067,1334250000,44869400,0.125504,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",44,"B0-D100-E1-F0-cod-23"
"2245",1404760000,117296000,0.121067,1348980000,96797400,0.126577,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",45,"B0-D100-E1-F0-cod-23"
"2246",1379320000,87487600,0.121067,1314210000,80683700,0.127557,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",46,"B0-D100-E1-F0-cod-23"
"2247",1334300000,63531000,0.121067,1257840000,65296500,0.129501,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",47,"B0-D100-E1-F0-cod-23"
"2248",1301930000,81288200,0.121067,1206870000,67471600,0.131694,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",48,"B0-D100-E1-F0-cod-23"
"2249",1263210000,82225800,0.121067,1153160000,76115000,0.13346,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",49,"B0-D100-E1-F0-cod-23"
"2250",1219040000,75732900,0.121067,1096790000,89575400,0.135752,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",50,"B0-D100-E1-F0-cod-23"
"2251",1181410000,90233300,0.121067,1044710000,102860000,0.137934,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",51,"B0-D100-E1-F0-cod-23"
"2252",1148990000,66279800,0.121067,1005980000,77370300,0.138136,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",52,"B0-D100-E1-F0-cod-23"
"2253",1123860000,60827800,0.121067,989913000,69680100,0.136354,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",53,"B0-D100-E1-F0-cod-23"
"2254",1104370000,133635000,0.121067,989818000,131112000,0.133534,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",54,"B0-D100-E1-F0-cod-23"
"2255",1077430000,67993000,0.121067,988224000,66243500,0.130312,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",55,"B0-D100-E1-F0-cod-23"
"2256",1065580000,90688500,0.121067,1000920000,104407000,0.127613,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",56,"B0-D100-E1-F0-cod-23"
"2257",1077230000,113734000,0.121067,1028830000,113078000,0.12597,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",57,"B0-D100-E1-F0-cod-23"
"2258",1082930000,135962000,0.121067,1049200000,142527000,0.123857,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",58,"B0-D100-E1-F0-cod-23"
"2259",1100470000,96243800,0.121067,1082890000,84051100,0.122292,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",59,"B0-D100-E1-F0-cod-23"
"2260",1140720000,69519300,0.121067,1136040000,69683900,0.120902,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",60,"B0-D100-E1-F0-cod-23"
"2261",1192540000,121806000,0.121067,1195470000,132003000,0.120832,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",61,"B0-D100-E1-F0-cod-23"
"2262",1223620000,72078100,0.121067,1224960000,70973500,0.12101,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",62,"B0-D100-E1-F0-cod-23"
"2263",1240740000,93294500,0.121067,1243010000,98412100,0.120604,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",63,"B0-D100-E1-F0-cod-23"
"2264",1254200000,117385000,0.121067,1260310000,131049000,0.120342,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",64,"B0-D100-E1-F0-cod-23"
"2265",1249450000,111079000,0.121067,1259380000,109839000,0.119795,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",65,"B0-D100-E1-F0-cod-23"
"2266",1249810000,169405000,0.121067,1269050000,164569000,0.118568,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",66,"B0-D100-E1-F0-cod-23"
"2267",1263070000,162054000,0.121067,1294760000,160534000,0.117716,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",67,"B0-D100-E1-F0-cod-23"
"2268",1300330000,77308200,0.121067,1338850000,70747100,0.117585,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",68,"B0-D100-E1-F0-cod-23"
"2269",1376070000,209680000,0.121067,1415280000,214099000,0.117909,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",69,"B0-D100-E1-F0-cod-23"
"2270",1445540000,73085500,0.121067,1479960000,72495800,0.118608,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",70,"B0-D100-E1-F0-cod-23"
"2271",1507160000,132856000,0.121067,1535380000,125252000,0.119069,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",71,"B0-D100-E1-F0-cod-23"
"2272",1574990000,55226600,0.121067,1598150000,57647000,0.119515,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",72,"B0-D100-E1-F0-cod-23"
"2273",1600320000,96972000,0.121067,1616920000,99689300,0.12019,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",73,"B0-D100-E1-F0-cod-23"
"2274",1597940000,156134000,0.121067,1605850000,154302000,0.12068,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",74,"B0-D100-E1-F0-cod-23"
"2275",1554110000,133795000,0.121067,1557580000,135843000,0.120874,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",75,"B0-D100-E1-F0-cod-23"
"2276",1521600000,73174400,0.121067,1522840000,74536700,0.121067,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",76,"B0-D100-E1-F0-cod-23"
"2277",1520530000,80389900,0.121067,1519740000,78607200,0.121153,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",77,"B0-D100-E1-F0-cod-23"
"2278",1516510000,138948000,0.121067,1515110000,138341000,0.12117,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",78,"B0-D100-E1-F0-cod-23"
"2279",1486280000,110499000,0.121067,1484530000,114012000,0.121252,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",79,"B0-D100-E1-F0-cod-23"
"2280",1458010000,137142000,0.121067,1455250000,146042000,0.121344,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",80,"B0-D100-E1-F0-cod-23"
"2281",1449510000,142093000,0.121067,1446260000,141590000,0.121259,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",81,"B0-D100-E1-F0-cod-23"
"2282",1452200000,92463200,0.121067,1452810000,89620800,0.120694,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",82,"B0-D100-E1-F0-cod-23"
"2283",1476420000,97675300,0.121067,1483750000,95462700,0.120278,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",83,"B0-D100-E1-F0-cod-23"
"2284",1500900000,140929000,0.121067,1511500000,145520000,0.120188,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",84,"B0-D100-E1-F0-cod-23"
"2285",1502840000,90770900,0.121067,1513280000,85401000,0.120293,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",85,"B0-D100-E1-F0-cod-23"
"2286",1502560000,111974000,0.121067,1512490000,110811000,0.120242,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",86,"B0-D100-E1-F0-cod-23"
"2287",1504410000,94289200,0.121067,1513180000,90928500,0.120528,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",87,"B0-D100-E1-F0-cod-23"
"2288",1492970000,169672000,0.121067,1497490000,168728000,0.12089,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",88,"B0-D100-E1-F0-cod-23"
"2289",1477520000,113803000,0.121067,1476610000,113511000,0.121402,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",89,"B0-D100-E1-F0-cod-23"
"2290",1474750000,63397000,0.121067,1467930000,68605600,0.121857,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",90,"B0-D100-E1-F0-cod-23"
"2291",1498300000,146542000,0.121067,1485810000,149471000,0.122265,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",91,"B0-D100-E1-F0-cod-23"
"2292",1499880000,83320400,0.121067,1484300000,82202200,0.122302,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",92,"B0-D100-E1-F0-cod-23"
"2293",1487840000,178614000,0.121067,1474260000,183642000,0.122038,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",93,"B0-D100-E1-F0-cod-23"
"2294",1483130000,47875200,0.121067,1472080000,47560200,0.121875,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",94,"B0-D100-E1-F0-cod-23"
"2295",1484860000,194572000,0.121067,1477550000,196935000,0.121446,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",95,"B0-D100-E1-F0-cod-23"
"2296",1495320000,62082700,0.121067,1491910000,58510800,0.121197,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",96,"B0-D100-E1-F0-cod-23"
"2297",1497310000,80398000,0.121067,1498060000,84203400,0.120861,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",97,"B0-D100-E1-F0-cod-23"
"2298",1518040000,156523000,0.121067,1520330000,161487000,0.12091,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",98,"B0-D100-E1-F0-cod-23"
"2299",1497140000,112960000,0.121067,1499610000,113397000,0.120773,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",99,"B0-D100-E1-F0-cod-23"
"2300",1479070000,129418000,0.121067,1484850000,110572000,0.120398,"B0-D100-E1-F0-cod",23,"B0","D100","E1","F0","cod",100,"B0-D100-E1-F0-cod-23"
"2301",4084180000,89316000,0,4309180000,124008000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",1,"B0-D100-E1-F0-cod-24"
"2302",4084160000,149161000,0,4309170000,117927000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",2,"B0-D100-E1-F0-cod-24"
"2303",4071170000,77857200,0,4304240000,111029000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",3,"B0-D100-E1-F0-cod-24"
"2304",4043910000,248020000,0,4285160000,197207000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",4,"B0-D100-E1-F0-cod-24"
"2305",4012680000,152018000,0,4248960000,197565000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",5,"B0-D100-E1-F0-cod-24"
"2306",3996460000,108134000,0,4221620000,128495000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",6,"B0-D100-E1-F0-cod-24"
"2307",4050280000,87333500,0,4247230000,101524000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",7,"B0-D100-E1-F0-cod-24"
"2308",4105620000,103371000,0,4300690000,98196900,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",8,"B0-D100-E1-F0-cod-24"
"2309",4130860000,95140300,0,4334350000,145383000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",9,"B0-D100-E1-F0-cod-24"
"2310",4116420000,151912000,0,4329750000,158687000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",10,"B0-D100-E1-F0-cod-24"
"2311",4070050000,260119000,0,4299600000,210442000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",11,"B0-D100-E1-F0-cod-24"
"2312",4012600000,96433800,0,4276060000,92032000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",12,"B0-D100-E1-F0-cod-24"
"2313",4012570000,96039500,0,4285810000,137437000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",13,"B0-D100-E1-F0-cod-24"
"2314",4072050000,91116300,0,4318690000,108014000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",14,"B0-D100-E1-F0-cod-24"
"2315",4103970000,75780500,0,4326350000,113448000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",15,"B0-D100-E1-F0-cod-24"
"2316",4103010000,131138000,0,4321150000,115281000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",16,"B0-D100-E1-F0-cod-24"
"2317",4058580000,38257400,0,4288680000,55999400,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",17,"B0-D100-E1-F0-cod-24"
"2318",3986140000,81035800,0,4237420000,106078000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",18,"B0-D100-E1-F0-cod-24"
"2319",3894220000,234941000,0,4156300000,204432000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",19,"B0-D100-E1-F0-cod-24"
"2320",3760490000,71823200,0,4039790000,76110100,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",20,"B0-D100-E1-F0-cod-24"
"2321",3664580000,59804900,0,3.952e+09,67072400,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",21,"B0-D100-E1-F0-cod-24"
"2322",3634250000,170618000,0,3905760000,156262000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",22,"B0-D100-E1-F0-cod-24"
"2323",3583220000,100345000,0,3835240000,104141000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",23,"B0-D100-E1-F0-cod-24"
"2324",3539550000,125565000,0,3765170000,156419000,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",24,"B0-D100-E1-F0-cod-24"
"2325",3529890000,64933800,0,3721340000,64226300,0,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",25,"B0-D100-E1-F0-cod-24"
"2326",3523090000,155204000,0.121067,3692450000,129058000,0.115272,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",26,"B0-D100-E1-F0-cod-24"
"2327",3115710000,189145000,0.121067,3279470000,187863000,0.114786,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",27,"B0-D100-E1-F0-cod-24"
"2328",2761380000,118990000,0.121067,2911130000,116236000,0.11508,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",28,"B0-D100-E1-F0-cod-24"
"2329",2509780000,105056000,0.121067,2633440000,97750300,0.115732,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",29,"B0-D100-E1-F0-cod-24"
"2330",2335370000,227298000,0.121067,2434950000,209363000,0.116539,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",30,"B0-D100-E1-F0-cod-24"
"2331",2187210000,231317000,0.121067,2262800000,217600000,0.117585,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",31,"B0-D100-E1-F0-cod-24"
"2332",2090560000,63819300,0.121067,2138060000,76299400,0.119282,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",32,"B0-D100-E1-F0-cod-24"
"2333",2085270000,92620700,0.121067,2098790000,80922800,0.121251,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",33,"B0-D100-E1-F0-cod-24"
"2334",2093940000,67892400,0.121067,2079660000,62069700,0.122385,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",34,"B0-D100-E1-F0-cod-24"
"2335",2043780000,139500000,0.121067,2012100000,130102000,0.123597,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",35,"B0-D100-E1-F0-cod-24"
"2336",1954810000,152255000,0.121067,1904840000,164662000,0.124898,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",36,"B0-D100-E1-F0-cod-24"
"2337",1851320000,106403000,0.121067,1784340000,94343000,0.126296,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",37,"B0-D100-E1-F0-cod-24"
"2338",1781630000,120778000,0.121067,1703410000,137401000,0.126723,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",38,"B0-D100-E1-F0-cod-24"
"2339",1735060000,70697200,0.121067,1653360000,85546000,0.127366,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",39,"B0-D100-E1-F0-cod-24"
"2340",1693280000,68727400,0.121067,1610510000,80297300,0.126911,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",40,"B0-D100-E1-F0-cod-24"
"2341",1647220000,67990600,0.121067,1578400000,78570000,0.125563,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",41,"B0-D100-E1-F0-cod-24"
"2342",1576060000,119157000,0.121067,1530250000,129347000,0.123654,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",42,"B0-D100-E1-F0-cod-24"
"2343",1489330000,102156000,0.121067,1471010000,113220000,0.121369,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",43,"B0-D100-E1-F0-cod-24"
"2344",1411580000,77637700,0.121067,1422180000,87973700,0.118884,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",44,"B0-D100-E1-F0-cod-24"
"2345",1363510000,61703600,0.121067,1.403e+09,61462400,0.116394,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",45,"B0-D100-E1-F0-cod-24"
"2346",1325710000,171719000,0.121067,1393220000,165718000,0.114013,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",46,"B0-D100-E1-F0-cod-24"
"2347",1281740000,49900200,0.121067,1372300000,52585200,0.112291,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",47,"B0-D100-E1-F0-cod-24"
"2348",1259960000,117580000,0.121067,1362080000,120956000,0.111892,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",48,"B0-D100-E1-F0-cod-24"
"2349",1266220000,64263100,0.121067,1371120000,64863400,0.111732,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",49,"B0-D100-E1-F0-cod-24"
"2350",1258430000,173543000,0.121067,1363600000,132464000,0.111759,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",50,"B0-D100-E1-F0-cod-24"
"2351",1254290000,93679200,0.121067,1358250000,102227000,0.11196,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",51,"B0-D100-E1-F0-cod-24"
"2352",1260190000,67385100,0.121067,1348400000,70734100,0.11477,"B0-D100-E1-F0-cod",24,"B0","D100","E1","F0","cod",52,"B0-D100-E1-F0-cod-24"
